source,title,summary,link,published,collected_at,clean_title,clean_summary,combined_text,clean_combined_text,label_model
skynewsarabia,برلين: عقوبات أوروبية جديدة على روسيا قد تُقر هذا الأسبوع,"كشف متحدث باسم الحكومة الألمانية، الاثنين، أن الاتحاد الأوروبي قد يتبنى الحزمة الثامنة عشرة من العقوبات ضد روسيا خلال الأسبوع الجاري، في إطار الرد المتواصل على الحرب في أوكرانيا.",https://www.skynewsarabia.com/business/1805945-%D8%A8%D8%B1%D9%84%D9%8A%D9%86-%D8%B9%D9%82%D9%88%D8%A8%D8%A7%D8%AA-%D8%A7%D9%94%D9%88%D8%B1%D9%88%D8%A8%D9%8A%D8%A9-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D8%AA%D9%8F%D9%82%D8%B1-%D9%87%D8%B0%D8%A7-%D8%A7%D9%84%D8%A7%D9%94%D8%B3%D8%A8%D9%88%D8%B9,"Mon, 30 Jun 2025 12:05:17 GMT",2025-06-30T15:19:24.323144,برلين عقوبات أوروبية جديدة روسيا تقر الأسبوع,كشف متحدث باسم الحكومة الألمانية الاثنين الاتحاد الأوروبي يتبنى الحزمة الثامنة العقوبات ضد روسيا خلال الأسبوع الجاري إطار الرد المتواصل الحرب أوكرانيا,"برلين: عقوبات أوروبية جديدة على روسيا قد تُقر هذا الأسبوع كشف متحدث باسم الحكومة الألمانية، الاثنين، أن الاتحاد الأوروبي قد يتبنى الحزمة الثامنة عشرة من العقوبات ضد روسيا خلال الأسبوع الجاري، في إطار الرد المتواصل على الحرب في أوكرانيا.",برلين عقوبات أوروبية جديدة روسيا تقر الأسبوع كشف متحدث باسم الحكومة الألمانية الاثنين الاتحاد الأوروبي يتبنى الحزمة الثامنة العقوبات ضد روسيا خلال الأسبوع الجاري إطار الرد المتواصل الحرب أوكرانيا,سياسة
skynewsarabia,تفاصيل جديدة.. هكذا قتلت إسرائيل كبار علماء النووي في إيران,"في فجر 13 يونيو، شنت إسرائيل سلسلة هجمات دقيقة استهدفت منازل كبار العلماء الإيرانيين العاملين على البرنامج النووي في طهران، ما أسفر عن مقتل 9 منهم على الأقل حينها.",https://www.skynewsarabia.com/middle-east/1805940-%D8%AA%D9%81%D8%A7%D8%B5%D9%8A%D9%84-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%82%D8%AA%D9%84%D8%AA-%D8%A7%D9%95%D8%B3%D8%B1%D8%A7%D9%8A%D9%94%D9%8A%D9%84-%D9%83%D8%A8%D8%A7%D8%B1-%D8%B9%D9%84%D9%85%D8%A7%D8%A1-%D8%A7%D9%84%D9%86%D9%88%D9%88%D9%8A-%D8%A7%D9%95%D9%8A%D8%B1%D8%A7%D9%86,"Mon, 30 Jun 2025 12:04:58 GMT",2025-06-30T15:19:24.323144,تفاصيل جديدة قتلت إسرائيل كبار علماء النووي إيران,فجر 13 شنت إسرائيل سلسلة هجمات دقيقة استهدفت منازل كبار العلماء الإيرانيين العاملين البرنامج النووي طهران أسفر مقتل 9 منهم الأقل حينها,"تفاصيل جديدة.. هكذا قتلت إسرائيل كبار علماء النووي في إيران في فجر 13 يونيو، شنت إسرائيل سلسلة هجمات دقيقة استهدفت منازل كبار العلماء الإيرانيين العاملين على البرنامج النووي في طهران، ما أسفر عن مقتل 9 منهم على الأقل حينها.",تفاصيل جديدة قتلت إسرائيل كبار علماء النووي إيران فجر 13 شنت إسرائيل سلسلة هجمات دقيقة استهدفت منازل كبار العلماء الإيرانيين العاملين البرنامج النووي طهران أسفر مقتل 9 منهم الأقل حينها,سياسة
skynewsarabia,5 أسئلة حساسة قبل موقعة الهلال ومان سيتي.. هل تقع المفاجأة؟,"يواصل نادي الهلال السعودي مغامرته المميزة في كأس العالم للأندية 2025، بمواجهة مرتقبة أمام مانشستر سيتي الإنجليزي، فجر الثلاثاء، في مدينة أورلاندو شرقي الولايات المتحدة.",https://www.skynewsarabia.com/sport/1805942-5-%D8%A7%D9%94%D8%B3%D9%8A%D9%94%D9%84%D8%A9-%D8%AD%D8%B3%D8%A7%D8%B3%D8%A9-%D9%85%D9%88%D9%82%D8%B9%D8%A9-%D8%A7%D9%84%D9%87%D9%84%D8%A7%D9%84-%D9%88%D9%85%D8%A7%D9%86-%D8%B3%D9%8A%D8%AA%D9%8A-%D8%AA%D9%82%D8%B9-%D8%A7%D9%84%D9%85%D9%81%D8%A7%D8%AC%D8%A7%D9%94%D8%A9%D8%9F,"Mon, 30 Jun 2025 12:03:34 GMT",2025-06-30T15:19:24.323144,5 أسئلة حساسة موقعة الهلال ومان سيتي تقع المفاجأة,يواصل نادي الهلال السعودي مغامرته المميزة كأس العالم للأندية 2025 بمواجهة مرتقبة مانشستر سيتي الإنجليزي فجر الثلاثاء مدينة أورلاندو شرقي الولايات المتحدة,"5 أسئلة حساسة قبل موقعة الهلال ومان سيتي.. هل تقع المفاجأة؟ يواصل نادي الهلال السعودي مغامرته المميزة في كأس العالم للأندية 2025، بمواجهة مرتقبة أمام مانشستر سيتي الإنجليزي، فجر الثلاثاء، في مدينة أورلاندو شرقي الولايات المتحدة.",5 أسئلة حساسة موقعة الهلال ومان سيتي تقع المفاجأة يواصل نادي الهلال السعودي مغامرته المميزة كأس العالم للأندية 2025 بمواجهة مرتقبة مانشستر سيتي الإنجليزي فجر الثلاثاء مدينة أورلاندو شرقي الولايات المتحدة,رياضة
skynewsarabia,التصنيع الصيني ينكمش للشهر الثالث رغم تحسن المؤشرات الفرعية,"واصل قطاع التصنيع في الصين انكماشه خلال يونيو، للشهر الثالث على التوالي، مع بقاء مؤشر مديري المشتريات (PMI) الصناعي عند 49.7 نقطة، وفقًا للبيانات الرسمية الصادرة عن مكتب الإحصاءات اليوم الاثنين.",https://www.skynewsarabia.com/business/1805937-%D8%A7%D9%84%D8%AA%D8%B5%D9%86%D9%8A%D8%B9-%D8%A7%D9%84%D8%B5%D9%8A%D9%86%D9%8A-%D9%8A%D9%86%D9%83%D9%85%D8%B4-%D9%84%D9%84%D8%B4%D9%87%D8%B1-%D8%A7%D9%84%D8%AB%D8%A7%D9%84%D8%AB-%D8%B1%D8%BA%D9%85-%D8%AA%D8%AD%D8%B3%D9%86-%D8%A7%D9%84%D9%85%D9%88%D9%94%D8%B4%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D9%81%D8%B1%D8%B9%D9%8A%D8%A9,"Mon, 30 Jun 2025 11:34:17 GMT",2025-06-30T15:19:24.323144,التصنيع الصيني ينكمش للشهر الثالث رغم تحسن المؤشرات الفرعية,واصل قطاع التصنيع الصين انكماشه خلال للشهر الثالث التوالي بقاء مؤشر مديري المشتريات pmi الصناعي 497 نقطة وفقا للبيانات الرسمية الصادرة مكتب الإحصاءات اليوم الاثنين,"التصنيع الصيني ينكمش للشهر الثالث رغم تحسن المؤشرات الفرعية واصل قطاع التصنيع في الصين انكماشه خلال يونيو، للشهر الثالث على التوالي، مع بقاء مؤشر مديري المشتريات (PMI) الصناعي عند 49.7 نقطة، وفقًا للبيانات الرسمية الصادرة عن مكتب الإحصاءات اليوم الاثنين.",التصنيع الصيني ينكمش للشهر الثالث رغم تحسن المؤشرات الفرعية واصل قطاع التصنيع الصين انكماشه خلال للشهر الثالث التوالي بقاء مؤشر مديري المشتريات pmi الصناعي 497 نقطة وفقا للبيانات الرسمية الصادرة مكتب الإحصاءات اليوم الاثنين,اقتصاد
skynewsarabia,إيران رحلت عددا ضخما من الأفغان خلال شهر الحرب مع إسرائيل,"عاد أكثر من 230 ألف أفغاني إلى بلادهم من إيران خلال يونيو، معظمهم رحّلتهم طهران، بحسب ما أفادت منظمة الهجرة الدولية التابعة للأمم المتحدة الاثنين، بعدما أمرت إيران ملايين الأفغان المقيمين على أراضيها بشكل غير نظامي بالمغادرة.",https://www.skynewsarabia.com/world/1805930-%D8%A7%D9%95%D9%8A%D8%B1%D8%A7%D9%86-%D8%B1%D8%AD%D9%84%D8%AA-%D8%B9%D8%AF%D8%AF%D8%A7-%D8%B6%D8%AE%D9%85%D8%A7-%D8%A7%D9%84%D8%A7%D9%94%D9%81%D8%BA%D8%A7%D9%86-%D8%B4%D9%87%D8%B1-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D8%A7%D9%95%D8%B3%D8%B1%D8%A7%D9%8A%D9%94%D9%8A%D9%84,"Mon, 30 Jun 2025 11:29:28 GMT",2025-06-30T15:19:24.323144,إيران رحلت عددا ضخما الأفغان خلال شهر الحرب إسرائيل,230 أفغاني بلادهم إيران خلال معظمهم رحلتهم طهران بحسب أفادت منظمة الهجرة الدولية التابعة للأمم المتحدة الاثنين بعدما أمرت إيران ملايين الأفغان المقيمين أراضيها بشكل نظامي بالمغادرة,"إيران رحلت عددا ضخما من الأفغان خلال شهر الحرب مع إسرائيل عاد أكثر من 230 ألف أفغاني إلى بلادهم من إيران خلال يونيو، معظمهم رحّلتهم طهران، بحسب ما أفادت منظمة الهجرة الدولية التابعة للأمم المتحدة الاثنين، بعدما أمرت إيران ملايين الأفغان المقيمين على أراضيها بشكل غير نظامي بالمغادرة.",إيران رحلت عددا ضخما الأفغان خلال شهر الحرب إسرائيل 230 أفغاني بلادهم إيران خلال معظمهم رحلتهم طهران بحسب أفادت منظمة الهجرة الدولية التابعة للأمم المتحدة الاثنين بعدما أمرت إيران ملايين الأفغان المقيمين أراضيها بشكل نظامي بالمغادرة,سياسة
skynewsarabia,"ترامب يهدد ممداني: عليه بالتصرف الصحيح ""وإلا...""","تجاهل المرشح الأول لرئاسة بلدية نيويورك، زهران ممداني، هجمات الرئيس الأميركي دونالد ترامب عليه، ونفى ""شيوعيته""، خلال مقابلة أُجريت الأحد، قال فيها المرشح التقدمي لمنصب عمدة مدينة نيويورك، إنه يعارض فكرة المليارديرات.",https://www.skynewsarabia.com/world/1805934-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D9%8A%D9%87%D8%AF%D8%AF-%D9%85%D9%85%D8%AF%D8%A7%D9%86%D9%8A-%D8%B9%D9%84%D9%8A%D9%87-%D8%A8%D8%A7%D9%84%D8%AA%D8%B5%D8%B1%D9%81-%D8%A7%D9%84%D8%B5%D8%AD%D9%8A%D8%AD-%D9%88%D8%A7%D9%95%D9%84%D8%A7,"Mon, 30 Jun 2025 11:20:30 GMT",2025-06-30T15:19:24.323144,ترامب يهدد ممداني بالتصرف الصحيح وإلا,تجاهل المرشح الأول لرئاسة بلدية نيويورك زهران ممداني هجمات الرئيس الأميركي دونالد ترامب ونفى شيوعيته خلال مقابلة أجريت الأحد قال المرشح التقدمي لمنصب عمدة مدينة نيويورك يعارض فكرة المليارديرات,"ترامب يهدد ممداني: عليه بالتصرف الصحيح ""وإلا..."" تجاهل المرشح الأول لرئاسة بلدية نيويورك، زهران ممداني، هجمات الرئيس الأميركي دونالد ترامب عليه، ونفى ""شيوعيته""، خلال مقابلة أُجريت الأحد، قال فيها المرشح التقدمي لمنصب عمدة مدينة نيويورك، إنه يعارض فكرة المليارديرات.",ترامب يهدد ممداني بالتصرف الصحيح وإلا تجاهل المرشح الأول لرئاسة بلدية نيويورك زهران ممداني هجمات الرئيس الأميركي دونالد ترامب ونفى شيوعيته خلال مقابلة أجريت الأحد قال المرشح التقدمي لمنصب عمدة مدينة نيويورك يعارض فكرة المليارديرات,سياسة
skynewsarabia,تتحرّك في الظل.. من تكون Zhipu AI التي تثير قلق OpenAI؟,"في خطوة نادرة تسلّط الضوء على تصاعد المنافسة التكنولوجية بين واشنطن وبكين، حذّرت شركة OpenAI الأميركية في مدونة بحثية، من التقدّم السريع الذي تحققه شركة Zhipu AI الصينية المدعومة من الحكومة، معتبرةً إياها لاعباً مركزياً يعمل في الخفاء، لمساعدة الصين على تحقيق طموحها بتصدّر سباق الذكاء الاصطناعي العالمي.",https://www.skynewsarabia.com/business/1805935-%D8%AA%D8%AA%D8%AD%D8%B1%D9%91%D9%83-%D8%A7%D9%84%D8%B8%D9%84-%D8%AA%D9%83%D9%88%D9%86-zhipu-ai-%D8%AA%D8%AB%D9%8A%D8%B1-%D9%82%D9%84%D9%82-openai%D8%9F,"Mon, 30 Jun 2025 11:19:58 GMT",2025-06-30T15:19:24.323144,تتحرك الظل تكون zhipu ai تثير قلق openai,خطوة نادرة تسلط الضوء تصاعد المنافسة التكنولوجية واشنطن وبكين حذرت شركة openai الأميركية مدونة بحثية التقدم السريع تحققه شركة zhipu ai الصينية المدعومة الحكومة معتبرة لاعبا مركزيا يعمل الخفاء لمساعدة الصين تحقيق طموحها بتصدر سباق الذكاء الاصطناعي العالمي,"تتحرّك في الظل.. من تكون Zhipu AI التي تثير قلق OpenAI؟ في خطوة نادرة تسلّط الضوء على تصاعد المنافسة التكنولوجية بين واشنطن وبكين، حذّرت شركة OpenAI الأميركية في مدونة بحثية، من التقدّم السريع الذي تحققه شركة Zhipu AI الصينية المدعومة من الحكومة، معتبرةً إياها لاعباً مركزياً يعمل في الخفاء، لمساعدة الصين على تحقيق طموحها بتصدّر سباق الذكاء الاصطناعي العالمي.",تتحرك الظل تكون zhipu ai تثير قلق openai خطوة نادرة تسلط الضوء تصاعد المنافسة التكنولوجية واشنطن وبكين حذرت شركة openai الأميركية مدونة بحثية التقدم السريع تحققه شركة zhipu ai الصينية المدعومة الحكومة معتبرة لاعبا مركزيا يعمل الخفاء لمساعدة الصين تحقيق طموحها بتصدر سباق الذكاء الاصطناعي العالمي,تكنولوجيا
skynewsarabia,"القاع.. ""بوابة تهريب مفتوحة"" بين لبنان وسوريا","تحت جنح الظلام وفي ضوء النهار، تمر صهاريج الوقود مسرعة ذهابا وإيابا بلا توقف عابرة الحدود اللبنانية السورية، من دون حسيب أو رقيب.",https://www.skynewsarabia.com/middle-east/1805833-%D8%A7%D9%84%D9%82%D8%A7%D8%B9-%D8%A8%D9%88%D8%A7%D8%A8%D8%A9-%D8%AA%D9%87%D8%B1%D9%8A%D8%A8-%D9%85%D9%81%D8%AA%D9%88%D8%AD%D8%A9-%D9%84%D8%A8%D9%86%D8%A7%D9%86-%D9%88%D8%B3%D9%88%D8%B1%D9%8A%D8%A7,"Mon, 30 Jun 2025 11:05:45 GMT",2025-06-30T15:19:24.323144,القاع بوابة تهريب مفتوحة لبنان وسوريا,جنح الظلام وفي ضوء النهار تمر صهاريج الوقود مسرعة ذهابا وإيابا بلا توقف عابرة الحدود اللبنانية السورية حسيب رقيب,"القاع.. ""بوابة تهريب مفتوحة"" بين لبنان وسوريا تحت جنح الظلام وفي ضوء النهار، تمر صهاريج الوقود مسرعة ذهابا وإيابا بلا توقف عابرة الحدود اللبنانية السورية، من دون حسيب أو رقيب.",القاع بوابة تهريب مفتوحة لبنان وسوريا جنح الظلام وفي ضوء النهار تمر صهاريج الوقود مسرعة ذهابا وإيابا بلا توقف عابرة الحدود اللبنانية السورية حسيب رقيب,اقتصاد
skynewsarabia,"التحدي ""الخطير"" على تيك توك يودي بحياة طفل بريطاني","لقي طفل بريطاني يدعى سيباستيان، حتفه أثناء محاولته تنفيذ ""تحدي فقدان الوعي"" المنتشر على منصة ""تيك توك""، في حادثة أثارت مخاوف جديدة من مخاطر المحتوى الرقمي الموجه للأطفال.",https://www.skynewsarabia.com/varieties/1805917-%D8%A7%D9%84%D8%AA%D8%AD%D8%AF%D9%8A-%D8%A7%D9%84%D8%AE%D8%B7%D9%8A%D8%B1-%D8%AA%D9%8A%D9%83-%D8%AA%D9%88%D9%83-%D9%8A%D9%88%D8%AF%D9%8A-%D8%A8%D8%AD%D9%8A%D8%A7%D8%A9-%D8%B7%D9%81%D9%84-%D8%A8%D8%B1%D9%8A%D8%B7%D8%A7%D9%86%D9%8A,"Mon, 30 Jun 2025 10:57:48 GMT",2025-06-30T15:19:24.323144,التحدي الخطير تيك توك يودي بحياة طفل بريطاني,لقي طفل بريطاني يدعى سيباستيان حتفه أثناء محاولته تنفيذ تحدي فقدان الوعي المنتشر منصة تيك توك حادثة أثارت مخاوف جديدة مخاطر المحتوى الرقمي الموجه للأطفال,"التحدي ""الخطير"" على تيك توك يودي بحياة طفل بريطاني لقي طفل بريطاني يدعى سيباستيان، حتفه أثناء محاولته تنفيذ ""تحدي فقدان الوعي"" المنتشر على منصة ""تيك توك""، في حادثة أثارت مخاوف جديدة من مخاطر المحتوى الرقمي الموجه للأطفال.",التحدي الخطير تيك توك يودي بحياة طفل بريطاني لقي طفل بريطاني يدعى سيباستيان حتفه أثناء محاولته تنفيذ تحدي فقدان الوعي المنتشر منصة تيك توك حادثة أثارت مخاوف جديدة مخاطر المحتوى الرقمي الموجه للأطفال,صحة
skynewsarabia,دراسة أثرية: النساء حكمن أولى الحضارات البشرية,"أظهرت دراسة جديدة في موقع ""تشاتالهويوك"" جنوبي تركيا أن النساء، وليس الرجال، قد يكنّ من تولّين السلطة في واحدة من أقدم المدن المعروفة، والتي تعود إلى 7000 عام قبل الميلاد، وفقاً لما نشرته صحيفة ""ديلي ميل"" البريطانية.",https://www.skynewsarabia.com/varieties/1805914-%D8%AF%D8%B1%D8%A7%D8%B3%D8%A9-%D8%A7%D9%94%D8%AB%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D9%86%D8%B3%D8%A7%D8%A1-%D8%AD%D9%83%D9%85%D9%86-%D8%A7%D9%94%D9%88%D9%84%D9%89-%D8%A7%D9%84%D8%AD%D8%B6%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%A8%D8%B4%D8%B1%D9%8A%D8%A9,"Mon, 30 Jun 2025 10:56:37 GMT",2025-06-30T15:19:24.323144,دراسة أثرية النساء حكمن أولى الحضارات البشرية,أظهرت دراسة جديدة موقع تشاتالهويوك جنوبي تركيا النساء وليس الرجال يكن تولين السلطة واحدة أقدم المدن المعروفة والتي تعود 7000 عام الميلاد وفقا نشرته صحيفة ديلي ميل البريطانية,"دراسة أثرية: النساء حكمن أولى الحضارات البشرية أظهرت دراسة جديدة في موقع ""تشاتالهويوك"" جنوبي تركيا أن النساء، وليس الرجال، قد يكنّ من تولّين السلطة في واحدة من أقدم المدن المعروفة، والتي تعود إلى 7000 عام قبل الميلاد، وفقاً لما نشرته صحيفة ""ديلي ميل"" البريطانية.",دراسة أثرية النساء حكمن أولى الحضارات البشرية أظهرت دراسة جديدة موقع تشاتالهويوك جنوبي تركيا النساء وليس الرجال يكن تولين السلطة واحدة أقدم المدن المعروفة والتي تعود 7000 عام الميلاد وفقا نشرته صحيفة ديلي ميل البريطانية,ثقافة
skynewsarabia,"إيران تهاجم مستشار ألمانيا بشأن ""العمل القذر""","انتقدت وزارة الخارجية الإيرانية، يوم الاثنين، بشدة تصريحات المستشار الألماني فريدريش ميرتس بشأن الحرب مع إسرائيل.",https://www.skynewsarabia.com/world/1805923-%D8%A7%D9%95%D9%8A%D8%B1%D8%A7%D9%86-%D8%AA%D9%87%D8%A7%D8%AC%D9%85-%D9%85%D8%B3%D8%AA%D8%B4%D8%A7%D8%B1-%D8%A7%D9%94%D9%84%D9%85%D8%A7%D9%86%D9%8A%D8%A7-%D8%A8%D8%B4%D8%A7%D9%94%D9%86-%D8%A7%D9%84%D8%B9%D9%85%D9%84-%D8%A7%D9%84%D9%82%D8%B0%D8%B1,"Mon, 30 Jun 2025 10:56:05 GMT",2025-06-30T15:19:24.323144,إيران تهاجم مستشار ألمانيا بشأن العمل القذر,انتقدت وزارة الخارجية الإيرانية يوم الاثنين بشدة تصريحات المستشار الألماني فريدريش ميرتس بشأن الحرب إسرائيل,"إيران تهاجم مستشار ألمانيا بشأن ""العمل القذر"" انتقدت وزارة الخارجية الإيرانية، يوم الاثنين، بشدة تصريحات المستشار الألماني فريدريش ميرتس بشأن الحرب مع إسرائيل.",إيران تهاجم مستشار ألمانيا بشأن العمل القذر انتقدت وزارة الخارجية الإيرانية يوم الاثنين بشدة تصريحات المستشار الألماني فريدريش ميرتس بشأن الحرب إسرائيل,سياسة
skynewsarabia,"إيران: ترامب يمارس ""ألاعيب نفسية"" بشأن رفع العقوبات","انتقدت إيران الاثنين، تغير مواقف الرئيس الأميركي دونالد ترامب بشأن رفع العقوبات الاقتصادية المفروضة على طهران، واصفة ذلك بأنه ""ألاعيب"" لا تهدف إلى حل المشاكل بين البلدين.",https://www.skynewsarabia.com/world/1805926-%D8%A7%D9%95%D9%8A%D8%B1%D8%A7%D9%86-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D9%8A%D9%85%D8%A7%D8%B1%D8%B3-%D8%A7%D9%94%D9%84%D8%A7%D8%B9%D9%8A%D8%A8-%D9%86%D9%81%D8%B3%D9%8A%D8%A9-%D8%A8%D8%B4%D8%A7%D9%94%D9%86-%D8%B1%D9%81%D8%B9-%D8%A7%D9%84%D8%B9%D9%82%D9%88%D8%A8%D8%A7%D8%AA,"Mon, 30 Jun 2025 10:52:40 GMT",2025-06-30T15:19:24.323144,إيران ترامب يمارس ألاعيب نفسية بشأن رفع العقوبات,انتقدت إيران الاثنين تغير مواقف الرئيس الأميركي دونالد ترامب بشأن رفع العقوبات الاقتصادية المفروضة طهران واصفة بأنه ألاعيب تهدف حل المشاكل البلدين,"إيران: ترامب يمارس ""ألاعيب نفسية"" بشأن رفع العقوبات انتقدت إيران الاثنين، تغير مواقف الرئيس الأميركي دونالد ترامب بشأن رفع العقوبات الاقتصادية المفروضة على طهران، واصفة ذلك بأنه ""ألاعيب"" لا تهدف إلى حل المشاكل بين البلدين.",إيران ترامب يمارس ألاعيب نفسية بشأن رفع العقوبات انتقدت إيران الاثنين تغير مواقف الرئيس الأميركي دونالد ترامب بشأن رفع العقوبات الاقتصادية المفروضة طهران واصفة بأنه ألاعيب تهدف حل المشاكل البلدين,سياسة
